theDate|stock_code|comp_code|net_Turnover_Net_Sales|EBITDA|EBIT|Net_Profit|Intangibles|Fixed_Assets|Long_Term_Investment|Stocks_Inventories|Cash|Current_Liabilities|Long_Term_Debt|Provisions|Minorities|Total_Shareholders_Equity|Operating_Margin|Return_on_Equity_Capital|Net_Profit_Margin|Current_Ratio|Debt_to_Capital_at_Book|crawl_Timestamp
31 Dec 2016| : 5094|CSCSTEL|1,035,167|94,417|61,264|68,689|0|220,676|26,224|230,909|90,062|57,046|0|0|0|808,552|7.93|8.71|6.64|10.45|0.02|2019-03-15 00:50:06
31 Dec 2017| : 5094|CSCSTEL|1,323,229|-|-|37,012|0|208,100|26,130|263,635|161,036|53,150|0|0|0|819,153|4.03|-|2.8|11.56|-|2019-03-15 00:50:06
31 Dec 2014| : 5214|CSL|602,748|-400,246|-429,033|-302,395|14,256|492,351|0|13,223|1,751,719|54,507|0|0|0|2,624,091|-62.62|-10.9|-50.17|38.15|0|2019-03-15 00:50:06
31 Dec 2015| : 5214|CSL|381,283|125,187|121,375|91,794|13,939|574,802|0|22,852|1,794,411|35,438|0|0|0|2,715,885|37.43|3.44|24.08|58.78|0|2019-03-15 00:50:06
31 Dec 2016| : 5214|CSL|495,598|84,426|32,747|29,751|13,623|516,985|0|15,674|154,412|35,993|0|0|0|2,745,635|14.79|1.09|6|60.85|0|2019-03-15 00:50:06
31 Dec 2015| : 0051|CUSCAPI|43,804|-2,466|-24,984|-24,505|30,743|6,269|0|4,515|8,020|9,757|0|0|0|64,845|-55.94|-33.86|-55.94|3.75|0|2019-03-15 00:50:06
31 Dec 2016| : 0051|CUSCAPI|40,120|-13,056|-38,527|-38,216|11,514|4,766|0|4,966|3,410|12,504|0|0|0|27,611|-95.89|-82.67|-95.25|1.92|0.01|2019-03-15 00:50:06
31 Dec 2017| : 0051|CUSCAPI|33,275|-|-|-24,561|6,289|11,453|0|17,812|2,558|24,247|0|0|0|18,843|-71.91|-|-73.81|1.38|-|2019-03-15 00:50:06
30 Nov 2015| : 5049|CVIEW|110,755|31,498|30,887|21,158|0|5,346|0|221,789|10,883|101,131|12,562|0|0|285,291|28.69|7.52|19.1|2.94|0.15|2019-03-15 00:50:06
30 Nov 2016| : 5049|CVIEW|161,085|39,644|38,290|25,915|0|4,274|0|235,983|11,693|99,626|29,235|0|0|301,206|24.14|8.84|16.09|3.24|0.15|2019-03-15 00:50:06
30 Nov 2017| : 5049|CVIEW|121,953|43,708|42,270|28,468|0|3,790|0|212,916|7,908|88,233|52,233|0|0|324,674|35.07|9.1|23.34|4.02|0.17|2019-03-15 00:50:06
30 Jun 2016| : 9423|CWG|92,352|13,009|9,896|6,967|0|40,869|0|35,316|2,243|30,948|5,660|517|0|51,112|11.15|14.49|7.54|1.65|0.28|2019-03-15 00:50:06
30 Jun 2017| : 9423|CWG|100,712|13,324|9,928|6,446|0|39,637|0|39,096|3,429|35,309|3,177|572|0|56,085|9.86|12.03|6.4|1.72|0.23|2019-03-15 00:50:06
30 Jun 2018| : 9423|CWG|105,415|-|-|6,575|0|40,625|0|59,899|4,792|28,911|2,552|953|0|81,813|7.96|-|6.24|2.7|-|2019-03-15 00:50:06
31 Jan 2016| : 7157|CYL|70,040|11,769|6,813|5,944|0|59,317|0|6,559|8,310|10,719|0|0|0|73,028|10.26|8.17|8.49|2.77|0|2019-03-15 00:50:06
31 Jan 2017| : 7157|CYL|64,978|7,814|2,824|2,918|0|58,108|0|6,124|7,360|9,915|0|0|0|70,983|5.14|4.05|4.49|2.8|0|2019-03-15 00:50:06
31 Jan 2018| : 7157|CYL|58,628|-|-|1,150|0|54,690|0|5,442|5,252|8,143|0|1,134|0|67,240|2.67|-|1.96|3.22|-|2019-03-15 00:50:06
31 Dec 2015| : 5082|CYMAO|131,649|5,669|-1,837|-2,069|909|35,972|0|26,696|7,766|18,679|1,486|0|0|77,558|-0.7|-2.63|-1.57|3.27|0.09|2019-03-15 00:50:06
31 Dec 2016| : 5082|CYMAO|115,561|-3,057|-7,300|-7,473|893|36,121|440|23,529|4,275|15,564|1,792|0|0|70,086|-6.28|-10.12|-6.47|3.32|0.1|2019-03-15 00:50:06
31 Dec 2017| : 5082|CYMAO|93,089|-|-|-7,469|840|35,261|51|21,658|5,458|13,282|1,641|0|0|62,554|-7.76|-|-8.02|3.26|-|2019-03-15 00:50:07
31 Oct 2015| : 5184|CYPARK|251,853|75,656|62,152|43,516|368,325|252,238|0|0|101,467|277,810|203,391|0|0|393,531|25.39|12.81|17.28|0.95|0.36|2019-03-15 00:50:07
31 Oct 2016| : 5184|CYPARK|282,929|81,378|67,868|51,713|539,673|240,599|0|0|113,364|300,492|322,772|0|0|440,321|25.41|12.4|18.28|1.02|0.41|2019-03-15 00:50:07
31 Oct 2017| : 5184|CYPARK|301,684|91,169|77,720|57,604|705,708|229,013|2,959|0|108,512|353,358|445,761|0|0|507,233|26.98|12.16|19.09|1.06|0.43|2019-03-15 00:50:07
31 Dec 2015| : 7204|D%26O|433,109|42,119|18,996|10,225|28,287|130,429|27,445|106,909|60,327|177,498|0|0|0|267,844|5.09|4.6|2.36|1.46|0.14|2019-03-15 00:50:07
31 Dec 2016| : 7204|D%26O|430,100|60,888|33,675|11,273|27,438|153,659|25,818|116,617|33,463|165,851|5,571|0|0|288,377|7.43|4.05|2.62|1.57|0.1|2019-03-15 00:50:07
31 Dec 2017| : 7204|D%26O|463,337|81,513|52,918|22,369|26,590|166,111|24,430|113,331|43,911|148,699|10,808|0|0|317,230|10.32|7.39|4.83|1.82|0.08|2019-03-15 00:50:07
31 Dec 2015| : 8125|DAIBOCI|344,953|48,090|36,303|26,721|0|133,669|22,191|65,116|18,988|89,888|5,402|0|0|181,474|11.04|15.28|7.75|1.55|0.15|2019-03-15 00:50:07
31 Dec 2016| : 8125|DAIBOCI|371,158|43,408|31,043|24,518|0|141,218|20,245|72,554|15,829|92,440|9,038|0|0|189,171|8.81|13.23|6.61|1.59|0.18|2019-03-15 00:50:07
31 Dec 2017| : 8125|DAIBOCI|388,647|-|-|25,932|35,137|138,088|19,363|86,537|18,306|110,415|18,723|664|0|221,902|9.97|-|6.67|1.57|-|2019-03-15 00:50:07
31 Dec 2011| : 8125WB|DAIBOCI-WB|284,229|34,519|26,348|20,075|0|75,313|23,005|44,912|10,410|70,428|7,632|0|2,190|140,198|9.32|14.78|7.06|1.73|0.15|2019-03-15 00:50:07
31 Dec 2012| : 8125WB|DAIBOCI-WB|278,752|43,605|34,860|24,641|0|84,887|23,336|55,459|7,450|70,476|6,548|0|0|150,420|12.48|16.96|8.84|1.76|0.13|2019-03-15 00:50:07
31 Dec 2013| : 8125WB|DAIBOCI-WB|310,300|46,793|37,433|27,462|0|110,001|23,756|57,349|13,669|98,627|11,328|75|0|162,086|12.07|17.58|8.85|1.46|0.21|2019-03-15 00:50:07
30 Jun 2016| : 5355|DAIMAN|156,828|51,656|32,754|18,923|0|324,790|67,938|98,909|28,091|112,904|58,796|251,770|0|1,134,691|24.73|1.7|12.07|2.28|0.06|2019-03-15 00:50:07
30 Jun 2017| : 5355|DAIMAN|179,317|50,299|31,820|23,706|0|312,862|69,775|103,845|57,805|153,613|36,425|254,950|0|1,157,382|21.52|2.07|13.22|1.99|0.06|2019-03-15 00:50:07
30 Jun 2018| : 5355|DAIMAN|171,895|-|-|41,072|0|297,881|35,141|87,990|63,837|136,024|0|202,112|0|1,184,141|28.11|-|23.89|2.12|-|2019-03-15 00:50:07
31 Dec 2015| : 5276|DANCO|68,253|15,279|14,711|10,987|0|25,297|0|23,623|27,905|15,867|7,872|0|0|74,234|22.7|15.52|16.1|4.59|0.09|2019-03-15 00:50:07
31 Dec 2016| : 5276|DANCO|60,000|17,973|17,407|12,849|0|25,634|0|19,623|29,341|8,245|2,487|0|0|102,061|29.35|14.58|21.42|10.57|0.03|2019-03-15 00:50:07
31 Dec 2017| : 5276|DANCO|63,749|15,743|14,465|10,736|0|31,300|0|23,344|48,979|10,232|1,774|0|0|109,115|23.45|10.17|16.84|8.78|0.02|2019-03-15 00:50:07
31 Dec 2013| : 5276WA|DANCO-WA|83,190|23,460|31,637|25,792|0|24,575|0|18,476|16,511|39,854|0|0|0|50,261|38.5|102.63|31|1.65|0|2019-03-15 00:50:08
31 Dec 2014| : 5276WA|DANCO-WA|79,001|20,308|19,332|14,027|0|25,762|0|23,054|20,768|19,346|8,385|0|0|67,349|24.66|23.85|17.76|3.58|0.1|2019-03-15 00:50:08
31 Dec 2015| : 5276WA|DANCO-WA|68,253|15,279|14,711|10,987|0|25,297|0|23,623|27,905|15,867|7,872|0|0|74,234|22.7|15.52|16.1|4.59|0.09|2019-03-15 00:50:08
31 Mar 2016| : 8338|DATAPRP|58,525|-2,525|-2,999|-2,736|144|1,342|91|638|23,684|13,644|0|0|0|29,355|-3.74|-8.86|-4.67|3.05|0.16|2019-03-15 00:50:08
31 Mar 2017| : 8338|DATAPRP|45,030|-2,949|-3,426|-2,537|68|1,136|75|497|25,050|18,205|0|0|0|32,280|-6.4|-8.23|-5.63|2.71|0.1|2019-03-15 00:50:08
31 Mar 2018| : 8338|DATAPRP|47,162|-|-|-5,050|246|1,660|44|363|21,158|12,839|0|0|0|26,930|-9.77|-|-10.71|2.96|-|2019-03-15 00:50:08
31 Dec 2015| : 0091|DAYA|718,837|-8,921|-27,953|-18,502|84,901|704,694|4,235|24,165|143,659|419,762|533,523|0|0|295,223|1.3|-6.1|-2.57|0.96|0.55|2019-03-15 00:50:08
31 Dec 2016| : 0091|DAYA|399,172|-72,136|-185,059|-207,285|84,438|540,905|6,362|24,399|16,460|275,501|609,598|0|0|84,024|-43.36|-109.31|-51.93|1.17|0.67|2019-03-15 00:50:08
31 Dec 2017| : 0091|DAYA|293,533|-|-|-44,430|84,477|79,076|549|16,804|71,721|261,113|106,000|0|0|50,439|2.88|-|-15.14|1.06|-|2019-03-15 00:50:08
31 Dec 2015| : 5141|DAYANG|778,577|372,149|264,866|172,170|798,196|1,853,733|10,491|6,886|238,261|764,130|1,042,045|0|0|1,196,634|33.96|15.91|22.11|0.72|0.55|2019-03-15 00:50:08
31 Dec 2016| : 5141|DAYANG|708,238|266,919|121,571|54,543|679,390|1,801,610|10,123|5,025|292,373|535,703|1,150,114|0|0|1,278,193|22.32|4.41|7.7|1.06|0.52|2019-03-15 00:50:08
31 Dec 2017| : 5141|DAYANG|694,989|242,137|69,816|-144,891|666,117|1,510,658|9,755|6,056|222,307|1,334,284|35,948|0|0|1,149,927|3.77|-11.93|-20.85|0.34|0.47|2019-03-15 00:50:08
31 Dec 2015| : 7179|DBE|119,550|-7,014|-9,988|-10,753|0|70,000|0|4,145|433|43,955|14,730|0|0|49,758|-8.35|-20.18|-8.99|0.97|0.21|2019-03-15 00:50:08
31 Dec 2016| : 7179|DBE|112,980|6,823|1,806|250|0|68,120|0|6,781|1,183|35,561|10,124|0|0|60,475|1.6|0.45|0.22|1.19|0.21|2019-03-15 00:50:08
31 Dec 2017| : 7179|DBE|111,721|-12,716|-18,428|-20,314|0|79,963|211|7,125|16,664|31,583|8,926|0|0|85,730|-16.49|-27.79|-18.18|1.68|0.13|2019-03-15 00:50:08
31 Dec 2011| : 7179WB|DBE-WB|134,776|10,072|-1,150|-5,788|0|95,795|10,031|7,711|199|29,968|32,079|0|0|69,970|-0.85|-13.3|-4.29|0.96|0.39|2019-03-15 00:50:08
31 Dec 2012| : 7179WB|DBE-WB|139,112|-5,645|-12,181|-15,482|0|102,139|3,415|5,026|152|37,955|22,674|0|0|67,515|-8.75|-22.52|-11.13|0.81|0.29|2019-03-15 00:50:08
31 Dec 2013| : 7179WB|DBE-WB|153,020|2,769|111|-513|0|84,844|12,553|7,459|718|32,325|17,070|0|0|67,002|0.22|-0.76|-0.34|0.78|0.23|2019-03-15 00:50:08
31 Dec 2015| : 3484|DBHD|207,058|13,535|10,444|-4,316|1,409|26,369|101|6,259|41,003|218,257|383|0|0|123,484|5.8|-3.45|-2.08|0.45|0.06|2019-03-15 00:50:08
31 Dec 2016| : 3484|DBHD|183,596|-11,241|-15,016|-26,827|1,410|23,216|51|4,000|15,822|241,528|776|0|0|95,703|-7.82|-24.48|-14.61|0.36|0.06|2019-03-15 00:50:08
31 Dec 2017| : 3484|DBHD|249,742|-|-|17,015|1,410|25,026|51|19,717|27,472|138,249|8,788|0|0|155,719|8.2|-|6.81|1.02|-|2019-03-15 00:50:08
31 Dec 2011| : 3484WA|DBHD-WA|8,913|6,678|-1,753|-1,763|523|646|101|283|8,073|59,663|0|0|322|102,780|-17.92|-1.7|-19.78|0.58|0.1|2019-03-15 00:50:09
31 Dec 2012| : 3484WA|DBHD-WA|197,179|16,272|14,716|1,270|1,409|16,005|101|2,893|30,756|114,148|3,619|0|0|119,261|7.66|1.14|0.64|0.83|0.13|2019-03-15 00:50:09
31 Dec 2013| : 3484WA|DBHD-WA|184,254|14,454|13,886|9,335|1,409|22,465|101|24,161|38,509|113,250|2,534|0|0|128,885|8.88|7.52|5.07|1.08|0.16|2019-03-15 00:50:09
31 Dec 2015| : 7119|DEGEM|191,407|23,814|20,123|10,748|0|35,067|0|199,666|40,255|37,953|36,496|0|0|251,731|9.69|4.45|5.62|6.99|0.14|2019-03-15 00:50:09
31 Dec 2016| : 7119|DEGEM|186,676|21,033|16,381|10,211|87|30,073|0|210,324|47,324|44,165|40,134|0|0|259,652|8.79|3.99|5.47|6.43|0.13|2019-03-15 00:50:09
31 Dec 2017| : 7119|DEGEM|192,437|-|-|17,355|0|29,562|0|215,296|33,263|60,984|36,522|0|0|250,506|11.98|-|9.02|4.73|-|2019-03-15 00:50:09
31 Dec 2015| : 5132|DELEUM|650,185|104,809|78,439|55,539|3,091|226,786|71,772|20,440|134,712|255,156|79,949|0|0|318,989|12.24|17.8|8.54|1.43|0.22|2019-03-15 00:50:09
31 Dec 2016| : 5132|DELEUM|608,652|92,414|53,663|26,513|2,371|192,002|67,451|22,078|140,434|259,611|55,349|0|0|328,442|9.06|8.19|4.36|1.53|0.18|2019-03-15 00:50:09
31 Dec 2017| : 5132|DELEUM|534,058|92,405|60,695|32,278|1,643|163,525|67,158|18,340|141,388|205,317|30,750|0|0|350,869|10.87|9.5|6.04|1.8|0.14|2019-03-15 00:50:09
31 Dec 2015| : 7212|DESTINI|270,053|39,208|27,296|21,166|198,635|94,917|3,082|13,782|43,880|121,500|21,438|0|0|350,430|10.34|6.99|7.84|1.66|0.09|2019-03-15 00:50:09
31 Dec 2016| : 7212|DESTINI|354,766|62,678|48,743|33,031|198,973|107,471|2,140|12,505|21,748|128,604|63,847|0|0|479,824|13.85|7.96|9.31|2.9|0.12|2019-03-15 00:50:09
31 Dec 2017| : 7212|DESTINI|688,918|-|-|30,009|207,515|106,940|2,244|13,013|52,691|188,989|145,614|0|0|506,455|6.88|-|4.36|2.75|-|2019-03-15 00:50:09
30 Sep 2014| : 0152|DGB|8,800|-2,500|-5,041|-5,112|2,590|154|0|499|3,993|934|0|0|0|7,658|-57.88|-65.88|-58.09|6.26|0|2019-03-15 00:50:09
30 Sep 2015| : 0152|DGB|6,056|-2,061|-5,318|-5,372|0|1,357|0|6,837|26,999|3,863|0|0|0|38,712|-89.23|-23.17|-88.71|10.67|0|2019-03-15 00:50:09
31 Mar 2017| : 0152|DGB|14,926|1,167|243|502|0|3,528|0|6,448|14,792|2,348|0|0|0|37,377|3.35|1.32|3.36|15.42|0|2019-03-15 00:50:09
30 Sep 2011| : 0152WB|DGB-WB|15,564|-3,774|-4,922|-4,803|5,776|529|0|2,565|1,346|3,242|209|0|19|9,137|-30.98|-42.13|-30.86|1.74|0.17|2019-03-15 00:50:09
30 Sep 2012| : 0152WB|DGB-WB|12,614|769|-53|-203|5,731|365|0|1,274|3,655|3,018|0|0|-16|10,278|-0.63|-2.09|-1.61|2.31|0.08|2019-03-15 00:50:09
30 Sep 2013| : 0152WB|DGB-WB|11,561|-310|-2,502|-2,467|5,014|438|0|1,717|1,771|3,019|166|0|0|7,861|-21.22|-27.2|-21.34|1.85|0.14|2019-03-15 00:50:09
31 Mar 2016| : 0131|DGSB|72,505|4,012|67|1,403|5,738|5,457|0|3,695|16,877|39,350|0|495|0|43,260|-0.34|3.25|1.94|1.6|0.26|2019-03-15 00:50:09
31 Mar 2017| : 0131|DGSB|76,499|5,789|1,731|417|5,738|4,713|0|2,445|6,141|38,740|0|1,239|0|44,565|3.12|0.95|0.55|1.68|0.17|2019-03-15 00:50:09
31 Mar 2018| : 0131|DGSB|83,943|-|-|-2,248|5,738|3,771|0|2,617|6,581|41,450|0|4,165|0|42,438|-1.27|-|-2.68|1.53|-|2019-03-15 00:50:09
30 Jun 2016| : 7277|DIALOG|2,534,483|405,566|350,110|294,929|155,283|582,810|1,295,381|86,095|944,383|934,523|713,533|0|0|2,483,355|15.6|13.02|11.64|1.92|0.21|2019-03-15 00:50:09
30 Jun 2017| : 7277|DIALOG|3,392,884|398,471|420,923|370,644|173,913|584,139|1,966,073|83,857|1,425,358|1,609,557|1,008,611|0|0|3,192,215|14.22|13.06|10.92|1.71|0.25|2019-03-15 00:50:09
30 Jun 2018| : 7277|DIALOG|3,110,579|-|-|510,371|288,368|1,297,026|2,049,738|92,416|1,264,966|1,527,167|1,232,752|0|0|3,599,469|21.85|-|16.41|1.55|-|2019-03-15 00:50:09
30 Jun 2011| : 727733|DIALOG-C33|1,208,378|211,263|195,861|152,298|33,631|223,718|150,376|65,091|278,463|399,240|57,036|0|36,800|583,112|16.85|28.72|12.6|1.65|0.1|2019-03-15 00:50:10
30 Jun 2012| : 727733|DIALOG-C33|1,633,808|245,978|217,956|177,001|36,178|333,107|403,044|97,816|579,550|554,210|254,588|0|44,427|1,193,601|14.02|19.92|10.83|2.16|0.16|2019-03-15 00:50:10
30 Jun 2013| : 727733|DIALOG-C33|2,237,180|267,382|231,092|193,298|36,028|382,349|675,232|77,715|630,898|750,042|690,340|0|0|1,390,929|10.87|14.96|8.64|1.91|0.28|2019-03-15 00:50:10
30 Jun 2011| : 727735|DIALOG-C35|1,208,378|211,263|195,861|152,298|33,631|223,718|150,376|65,091|278,463|399,240|57,036|0|36,800|583,112|16.85|28.72|12.6|1.65|0.1|2019-03-15 00:50:10
30 Jun 2012| : 727735|DIALOG-C35|1,633,808|245,978|217,956|177,001|36,178|333,107|403,044|97,816|579,550|554,210|254,588|0|44,427|1,193,601|14.02|19.92|10.83|2.16|0.16|2019-03-15 00:50:10
30 Jun 2013| : 727735|DIALOG-C35|2,237,180|267,382|231,092|193,298|36,028|382,349|675,232|77,715|630,898|750,042|690,340|0|0|1,390,929|10.87|14.96|8.64|1.91|0.28|2019-03-15 00:50:10
30 Jun 2011| : 727736|DIALOG-C36|1,208,378|211,263|195,861|152,298|33,631|223,718|150,376|65,091|278,463|399,240|57,036|0|36,800|583,112|16.85|28.72|12.6|1.65|0.1|2019-03-15 00:50:10
30 Jun 2012| : 727736|DIALOG-C36|1,633,808|245,978|217,956|177,001|36,178|333,107|403,044|97,816|579,550|554,210|254,588|0|44,427|1,193,601|14.02|19.92|10.83|2.16|0.16|2019-03-15 00:50:10
30 Jun 2013| : 727736|DIALOG-C36|2,237,180|267,382|231,092|193,298|36,028|382,349|675,232|77,715|630,898|750,042|690,340|0|0|1,390,929|10.87|14.96|8.64|1.91|0.28|2019-03-15 00:50:10
30 Jun 2011| : 727737|DIALOG-C37|1,208,378|211,263|195,861|152,298|33,631|223,718|150,376|65,091|278,463|399,240|57,036|0|36,800|583,112|16.85|28.72|12.6|1.65|0.1|2019-03-15 00:50:10
30 Jun 2012| : 727737|DIALOG-C37|1,633,808|245,978|217,956|177,001|36,178|333,107|403,044|97,816|579,550|554,210|254,588|0|44,427|1,193,601|14.02|19.92|10.83|2.16|0.16|2019-03-15 00:50:10
30 Jun 2013| : 727737|DIALOG-C37|2,237,180|267,382|231,092|193,298|36,028|382,349|675,232|77,715|630,898|750,042|690,340|0|0|1,390,929|10.87|14.96|8.64|1.91|0.28|2019-03-15 00:50:10
30 Jun 2011| : 727738|DIALOG-C38|1,208,378|211,263|195,861|152,298|33,631|223,718|150,376|65,091|278,463|399,240|57,036|0|36,800|583,112|16.85|28.72|12.6|1.65|0.1|2019-03-15 00:50:10
30 Jun 2012| : 727738|DIALOG-C38|1,633,808|245,978|217,956|177,001|36,178|333,107|403,044|97,816|579,550|554,210|254,588|0|44,427|1,193,601|14.02|19.92|10.83|2.16|0.16|2019-03-15 00:50:10
30 Jun 2013| : 727738|DIALOG-C38|2,237,180|267,382|231,092|193,298|36,028|382,349|675,232|77,715|630,898|750,042|690,340|0|0|1,390,929|10.87|14.96|8.64|1.91|0.28|2019-03-15 00:50:10
30 Jun 2011| : 727739|DIALOG-C39|1,208,378|211,263|195,861|152,298|33,631|223,718|150,376|65,091|278,463|399,240|57,036|0|36,800|583,112|16.85|28.72|12.6|1.65|0.1|2019-03-15 00:50:10
30 Jun 2012| : 727739|DIALOG-C39|1,633,808|245,978|217,956|177,001|36,178|333,107|403,044|97,816|579,550|554,210|254,588|0|44,427|1,193,601|14.02|19.92|10.83|2.16|0.16|2019-03-15 00:50:10
30 Jun 2013| : 727739|DIALOG-C39|2,237,180|267,382|231,092|193,298|36,028|382,349|675,232|77,715|630,898|750,042|690,340|0|0|1,390,929|10.87|14.96|8.64|1.91|0.28|2019-03-15 00:50:10
30 Jun 2011| : 727740|DIALOG-C40|1,208,378|211,263|195,861|152,298|33,631|223,718|150,376|65,091|278,463|399,240|57,036|0|36,800|583,112|16.85|28.72|12.6|1.65|0.1|2019-03-15 00:50:10
30 Jun 2012| : 727740|DIALOG-C40|1,633,808|245,978|217,956|177,001|36,178|333,107|403,044|97,816|579,550|554,210|254,588|0|44,427|1,193,601|14.02|19.92|10.83|2.16|0.16|2019-03-15 00:50:10
30 Jun 2013| : 727740|DIALOG-C40|2,237,180|267,382|231,092|193,298|36,028|382,349|675,232|77,715|630,898|750,042|690,340|0|0|1,390,929|10.87|14.96|8.64|1.91|0.28|2019-03-15 00:50:10
30 Jun 2011| : 727741|DIALOG-C41|1,208,378|211,263|195,861|152,298|33,631|223,718|150,376|65,091|278,463|399,240|57,036|0|36,800|583,112|16.85|28.72|12.6|1.65|0.1|2019-03-15 00:50:10
30 Jun 2012| : 727741|DIALOG-C41|1,633,808|245,978|217,956|177,001|36,178|333,107|403,044|97,816|579,550|554,210|254,588|0|44,427|1,193,601|14.02|19.92|10.83|2.16|0.16|2019-03-15 00:50:10
30 Jun 2013| : 727741|DIALOG-C41|2,237,180|267,382|231,092|193,298|36,028|382,349|675,232|77,715|630,898|750,042|690,340|0|0|1,390,929|10.87|14.96|8.64|1.91|0.28|2019-03-15 00:50:10
30 Jun 2011| : 727742|DIALOG-C42|1,208,378|211,263|195,861|152,298|33,631|223,718|150,376|65,091|278,463|399,240|57,036|0|36,800|583,112|16.85|28.72|12.6|1.65|0.1|2019-03-15 00:50:11
30 Jun 2012| : 727742|DIALOG-C42|1,633,808|245,978|217,956|177,001|36,178|333,107|403,044|97,816|579,550|554,210|254,588|0|44,427|1,193,601|14.02|19.92|10.83|2.16|0.16|2019-03-15 00:50:11
30 Jun 2013| : 727742|DIALOG-C42|2,237,180|267,382|231,092|193,298|36,028|382,349|675,232|77,715|630,898|750,042|690,340|0|0|1,390,929|10.87|14.96|8.64|1.91|0.28|2019-03-15 00:50:11
31 Dec 2015| : 6947|DIGI|6,913,984|3,038,636|2,379,893|1,722,550|516,684|2,643,214|0|116,794|233,557|3,757,267|0|35,283|0|519,362|34.21|285.78|24.91|0.38|0.28|2019-03-15 00:50:11
31 Dec 2016| : 6947|DIGI|6,597,102|3,014,934|2,313,049|1,632,658|453,777|2,832,265|100|47,822|376,588|2,828,532|1,783,728|40,034|0|519,270|35.11|314.39|24.75|0.76|0.42|2019-03-15 00:50:11
31 Dec 2017| : 6947|DIGI|6,340,473|2,929,657|2,098,621|1,476,698|937,100|2,908,968|163|59,138|575,045|2,281,857|2,683,100|44,077|0|518,718|33.4|284.53|23.29|0.83|0.46|2019-03-15 00:50:11
31 Dec 2011| : 694724|DIGI-C24|5,963,954|2,807,749|1,590,924|1,254,384|731,881|2,508,633|0|67,797|1,098,170|2,593,257|520,958|18,286|0|1,411,431|27.27|90.96|21.03|0.63|0.15|2019-03-15 00:50:11
31 Dec 2012| : 694724|DIGI-C24|6,360,913|2,960,458|1,592,813|1,205,715|601,861|2,007,816|0|69,289|708,856|2,722,920|844,208|20,102|0|261,321|25.83|144.16|18.96|0.52|0.27|2019-03-15 00:50:11
31 Dec 2013| : 694724|DIGI-C24|6,733,411|3,058,153|2,153,557|1,705,878|525,965|1,947,042|0|58,452|411,079|2,433,966|404,223|21,348|0|660,999|32.43|369.91|25.33|0.53|0.2|2019-03-15 00:50:11
31 Dec 2011| : 694725|DIGI-C25|5,963,954|2,807,749|1,590,924|1,254,384|731,881|2,508,633|0|67,797|1,098,170|2,593,257|520,958|18,286|0|1,411,431|27.27|90.96|21.03|0.63|0.15|2019-03-15 00:50:11
31 Dec 2012| : 694725|DIGI-C25|6,360,913|2,960,458|1,592,813|1,205,715|601,861|2,007,816|0|69,289|708,856|2,722,920|844,208|20,102|0|261,321|25.83|144.16|18.96|0.52|0.27|2019-03-15 00:50:11
31 Dec 2013| : 694725|DIGI-C25|6,733,411|3,058,153|2,153,557|1,705,878|525,965|1,947,042|0|58,452|411,079|2,433,966|404,223|21,348|0|660,999|32.43|369.91|25.33|0.53|0.2|2019-03-15 00:50:11
31 Dec 2011| : 694726|DIGI-C26|5,963,954|2,807,749|1,590,924|1,254,384|731,881|2,508,633|0|67,797|1,098,170|2,593,257|520,958|18,286|0|1,411,431|27.27|90.96|21.03|0.63|0.15|2019-03-15 00:50:11
31 Dec 2012| : 694726|DIGI-C26|6,360,913|2,960,458|1,592,813|1,205,715|601,861|2,007,816|0|69,289|708,856|2,722,920|844,208|20,102|0|261,321|25.83|144.16|18.96|0.52|0.27|2019-03-15 00:50:11
31 Dec 2013| : 694726|DIGI-C26|6,733,411|3,058,153|2,153,557|1,705,878|525,965|1,947,042|0|58,452|411,079|2,433,966|404,223|21,348|0|660,999|32.43|369.91|25.33|0.53|0.2|2019-03-15 00:50:11
31 Dec 2011| : 694727|DIGI-C27|5,963,954|2,807,749|1,590,924|1,254,384|731,881|2,508,633|0|67,797|1,098,170|2,593,257|520,958|18,286|0|1,411,431|27.27|90.96|21.03|0.63|0.15|2019-03-15 00:50:11
31 Dec 2012| : 694727|DIGI-C27|6,360,913|2,960,458|1,592,813|1,205,715|601,861|2,007,816|0|69,289|708,856|2,722,920|844,208|20,102|0|261,321|25.83|144.16|18.96|0.52|0.27|2019-03-15 00:50:11
31 Dec 2013| : 694727|DIGI-C27|6,733,411|3,058,153|2,153,557|1,705,878|525,965|1,947,042|0|58,452|411,079|2,433,966|404,223|21,348|0|660,999|32.43|369.91|25.33|0.53|0.2|2019-03-15 00:50:12
31 Dec 2011| : 694728|DIGI-C28|5,963,954|2,807,749|1,590,924|1,254,384|731,881|2,508,633|0|67,797|1,098,170|2,593,257|520,958|18,286|0|1,411,431|27.27|90.96|21.03|0.63|0.15|2019-03-15 00:50:12
31 Dec 2012| : 694728|DIGI-C28|6,360,913|2,960,458|1,592,813|1,205,715|601,861|2,007,816|0|69,289|708,856|2,722,920|844,208|20,102|0|261,321|25.83|144.16|18.96|0.52|0.27|2019-03-15 00:50:12
31 Dec 2013| : 694728|DIGI-C28|6,733,411|3,058,153|2,153,557|1,705,878|525,965|1,947,042|0|58,452|411,079|2,433,966|404,223|21,348|0|660,999|32.43|369.91|25.33|0.53|0.2|2019-03-15 00:50:12
